date,followers,followers_growth,username,channel,link_profile
2022-04-20,79316,30,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-04-21,79363,47,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-04-22,79414,51,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-04-23,79450,36,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-04-24,79454,4,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-04-25,79473,19,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-04-26,79511,38,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-04-27,79549,38,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-04-28,79589,40,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-04-29,79675,86,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-04-30,79703,28,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-01,79709,6,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-02,79729,20,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-03,79759,30,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-04,79778,19,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-05,79802,24,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-06,79822,20,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-07,79868,46,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-08,79896,28,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-09,79918,22,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-10,79940,22,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-11,79967,27,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-12,79978,11,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-13,79993,15,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-14,80061,68,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-15,80073,12,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-16,80096,23,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-17,80145,49,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-18,80220,75,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-19,80293,73,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-20,80366,73,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-21,80403,37,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-22,80445,42,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-23,80496,51,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-24,80596,100,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-25,80733,137,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-26,80806,73,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-27,80868,62,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-28,80875,7,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-29,80921,46,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-30,80988,67,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-05-31,81071,83,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-01,81113,42,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-02,81202,89,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-03,81240,38,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-04,81265,25,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-05,81295,30,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-06,81316,21,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-07,81337,21,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-08,81351,14,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-09,81387,36,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-10,81425,38,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-11,81449,24,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-12,81511,62,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-13,81508,-3,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-14,81571,63,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-15,81604,33,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-16,81640,36,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-17,81676,36,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-18,81679,3,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-19,81722,43,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-20,81755,33,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-21,81784,29,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-22,81837,53,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-23,81865,28,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-24,81902,37,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-25,81931,29,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-26,81919,-12,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-27,81903,-16,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-28,81938,35,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-29,82005,67,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-06-30,82061,56,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-01,82124,63,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-02,82169,45,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-03,82190,21,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-04,82249,59,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-05,82299,50,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-06,82323,24,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-07,82363,40,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-08,82400,37,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-09,82412,12,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-10,82459,47,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-11,82482,23,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-12,82532,50,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-13,82588,56,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-14,82640,52,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-15,82668,28,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-16,82706,38,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-17,82738,32,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-18,82806,68,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-19,82861,55,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-20,82893,32,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-21,82933,40,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-22,83005,72,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-23,83157,152,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-24,83271,114,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-25,83399,128,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-26,83519,120,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-27,83710,191,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-28,83799,89,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-29,83939,140,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-30,84071,132,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-07-31,84173,102,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-01,84201,28,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-02,84216,15,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-03,84243,27,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-04,84275,32,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-05,84296,21,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-06,84287,-9,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-07,84311,24,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-08,84315,4,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-09,84348,33,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-10,84550,202,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-11,84660,110,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-12,84718,58,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-13,84763,45,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-14,84811,48,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-15,84802,-9,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-16,84858,56,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-17,84919,61,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-18,84969,50,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-19,85001,32,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-20,85052,51,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-21,85106,54,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-22,85142,36,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-23,85213,71,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-24,85238,25,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-25,85305,67,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-26,85331,26,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-27,85363,32,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-28,85380,17,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-29,85433,53,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-30,85503,70,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-08-31,85609,106,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-01,85715,106,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-02,85793,78,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-03,85834,41,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-04,85888,54,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-05,85980,92,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-06,86076,96,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-07,86147,71,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-08,86278,131,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-09,86365,87,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-10,86446,81,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-11,86532,86,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-12,86616,84,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-13,86695,79,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-14,86753,58,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-15,86806,53,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-16,86870,64,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-17,86896,26,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-18,86982,86,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-19,87051,69,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-20,87097,46,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-21,87221,124,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-22,87294,73,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-23,87356,62,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-24,87495,139,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-25,87587,92,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-26,87656,69,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-27,87699,43,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-28,87773,74,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-29,87836,63,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-09-30,87863,27,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-01,87872,9,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-02,87939,67,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-03,87969,30,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-04,87989,20,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-05,88014,25,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-06,88036,22,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-07,88107,71,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-08,88224,117,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-09,88358,134,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-10,88432,74,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-11,88522,90,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-12,88581,59,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-13,88702,121,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-14,88779,77,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-15,88892,113,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-16,88975,83,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-17,89038,63,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-18,89119,81,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-19,89214,95,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-20,89296,82,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-21,89340,44,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-22,89404,64,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-23,89445,41,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-24,89497,52,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-25,89547,50,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-26,89616,69,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-27,89691,75,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-28,89744,53,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-29,89780,36,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-30,89814,34,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-10-31,89837,23,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-01,89872,35,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-02,89917,45,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-03,89967,50,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-04,89998,31,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-05,90035,37,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-06,90063,28,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-07,90097,34,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-08,90148,51,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-09,90200,52,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-10,90239,39,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-11,90267,28,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-12,90301,34,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-13,90320,19,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-14,90354,34,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-15,90383,29,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-16,90437,54,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-17,90501,64,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-18,90571,70,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-19,90605,34,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-20,90649,44,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-21,90678,29,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-22,90719,41,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-23,90773,54,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-24,90827,54,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-25,90882,55,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-26,90926,44,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-27,90945,19,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-28,90976,31,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-29,91026,50,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-11-30,91087,61,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-01,91138,51,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-02,91202,64,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-03,91257,55,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-04,91278,21,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-05,91286,8,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-06,91288,2,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-07,91320,32,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-08,91345,25,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-09,91381,36,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-10,91426,45,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-11,91485,59,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-12,91503,18,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-13,91527,24,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-14,91579,52,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-15,91592,13,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-16,91621,29,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-17,91650,29,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-18,91679,29,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-19,91694,15,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-20,91716,22,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-21,91769,53,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-22,91788,19,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-23,91816,28,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-24,91840,24,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-25,91880,40,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-26,91903,23,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-27,91955,52,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-28,92003,48,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-29,92074,71,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-30,92139,65,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2022-12-31,92184,45,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-01,92236,52,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-02,92255,19,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-03,92308,53,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-04,92370,62,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-05,92474,104,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-06,92580,106,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-07,92628,48,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-08,92685,57,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-09,92774,89,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-10,92826,52,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-11,92885,59,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-12,92954,69,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-13,93036,82,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-14,93069,33,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-15,93054,-15,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-16,93074,20,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-17,93140,66,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-18,93207,67,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-19,93245,38,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-20,93283,38,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-21,93345,62,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-22,93441,96,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-23,93683,242,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-24,93862,179,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-25,94002,140,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-26,94157,155,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-27,94261,104,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-28,94336,75,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-29,94411,75,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-30,94508,97,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-01-31,94622,114,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-01,94734,112,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-02,94840,106,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-03,94904,64,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-04,94992,88,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-05,95078,86,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-06,95105,27,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-07,95159,54,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-08,95220,61,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-09,95272,52,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-10,95316,44,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-11,95375,59,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-12,95415,40,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-13,95466,51,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-14,95499,33,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-15,95545,46,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-16,95578,33,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-17,95608,30,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-18,95682,74,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-19,95737,55,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-20,95768,31,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-21,95799,31,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-22,95875,76,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
2023-02-23,95891,16,purwadhikaschool,Instagram,https://www.instagram.com/purwadhikaschool
